,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,EC_median,EC_1%,EC_5%,EC_25%,EC_50%,EC_75%,EC_95%,EC_99%,EC_max,EC_min,MAE,MAE_sd,MAPE,MAPE_sd,MSqE,MSqE_sd,RMSqE,RMSqE_sd,R2,R2_sd,Abs_Err_Std,Abs_Err_Std_sd
11,Lasso-H,ratio-signed,5,5,0.9047135140038657,0.10496284665587013,0.0469966646789377,0.9430759361988279,0.06314494555294568,0.7004371592493059,0.8794949773509682,0.9430759361988279,0.9907546137235954,1.0,1.0,1.0,-0.43302312523180114,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
12,Lasso-H,ratio-diff-signed,5,5,0.048501424529782226,0.05788306334003006,0.024252187608546263,0.02837821621355771,0.0,0.0,0.0043287815709817734,0.02837821621355771,0.06268824456559806,0.16225429702135694,0.5260524138965513,0.9370371862871476,-0.8630271740108737,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
13,Lasso-H,intersection_union_sample,5,5,0.5092700683233367,0.45232791003285205,0.030527211865997207,0.7703822996684825,0.0,0.0,0.0,0.7703822996684825,0.9483233679381738,1.0,1.0,1.0,0.0,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
14,Lasso-H,intersection_union_all,5,5,0.24948707023933953,0.00829605554826457,NA,0.24725323387765408,0.2403210927673792,0.24032109276737917,0.24531194354025995,0.24725323387765408,0.251266422187716,0.26973504281691996,0.27983644076952885,0.27983644076952885,0.2403210927673792,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
15,Lasso-H,negative_incon,5,5,0.3038770495569506,0.6885295318618257,0.02639597886803505,0.7703822996684825,-0.5,-0.5,-0.48379101974167377,0.7703822996684825,0.9483233679381738,1.0,1.0,1.0,-0.5,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
16,Lasso-H,positive_incon,5,5,0.5842968208519851,0.4439350597856629,0.006145379473862188,0.42107537443553267,0.0346899994374266,0.08174164256998614,0.20126517286977946,0.42107537443553267,0.9863878323791914,1.4378351868222279,1.536440258771566,1.564098936688163,0.003515082327836594,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
17,Lasso-H,intersection_union_distance,5,5,0.4488752780698535,0.5366762389741132,0.0074131061207415175,0.05307470427232874,0.0,0.0,0.013473860317498643,0.05307470427232874,0.9863878323791914,1.4378351868222279,1.536440258771566,1.564098936688163,0.0,0.37362611085932085,0.0039205067478909755,15647.756292252272,529.6943300969084,0.17668621600240428,0.0025650025846942217,0.42032992763962523,0.0030564025816965704,0.27306242559010807,0.010553153491313359,0.19399843134483594,0.008415512738385934
18,Ridge-H,ratio,5,5,0.8998665995276351,0.09824762383447516,0.04935179219099316,0.9454069826929593,0.2103284644360034,0.6290690104569137,0.8732983886413469,0.9454069826929593,0.9866685465422994,1.0,1.0,1.0,0.04080939534490301,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
19,Ridge-H,ratio-diff,5,5,0.06065280639644936,0.07477026715607084,0.03088769607567542,0.02806251797437362,0.0,0.0,0.006710457565836652,0.02806251797437362,0.06763558795866521,0.22769589513713587,0.6524439924925444,0.9215814239813245,0.0,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
20,Ridge-H,ratio-signed,5,5,0.8998665995276351,0.09824762383447516,0.04935179219099316,0.9454069826929593,0.2103284644360034,0.6290690104569137,0.8732983886413469,0.9454069826929593,0.9866685465422994,1.0,1.0,1.0,0.04080939534490301,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
21,Ridge-H,ratio-diff-signed,5,5,0.06065280639644936,0.07477026715607084,0.03088769607567542,0.02806251797437362,0.0,0.0,0.006710457565836652,0.02806251797437362,0.06763558795866521,0.22769589513713587,0.6524439924925444,0.9215814239813245,0.0,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
22,Ridge-H,intersection_union_sample,5,5,0.5002482137314156,0.4467905042333157,0.03360217287913504,0.7347073298661014,0.0,0.0,0.0,0.7347073298661014,0.939212173687073,1.0,1.0,1.0,0.0,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
23,Ridge-H,intersection_union_all,5,5,0.2393528472185153,0.008554682059347334,NA,0.23675750803813006,0.23091158128392225,0.23091158128392225,0.23301503974525484,0.23675750803813006,0.2416191419023289,0.2581040470385597,0.26631550619190925,0.26631550619190925,0.23091158128392225,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
24,Ridge-H,negative_incon,5,5,0.2940732674448359,0.6830947309842186,0.02888095481848127,0.7347073298661014,-0.5,-0.5,-0.4866995445550109,0.7347073298661014,0.939212173687073,1.0,1.0,1.0,-0.5,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
25,Ridge-H,positive_incon,5,5,0.5970577625794619,0.4677850762140094,0.005528598035646204,0.41078954459968103,0.029281977011462013,0.08266938664642384,0.19707025293488367,0.41078954459968103,1.0190738903122272,1.4506017107681233,1.5804955187373706,1.6212594124776207,0.011111403623133231,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
26,Ridge-H,intersection_union_distance,5,5,0.4656358254671746,0.5571370949826548,0.008498986316453148,0.05682306187157149,0.0,0.0,0.015097366999724915,0.05682306187157149,1.0190738903122272,1.4506017107681233,1.5804955187373706,1.6212594124776207,0.0,0.3792928912850446,0.0018884613004139898,15515.924970206115,322.60522794844104,0.18536171797218706,0.002499139489129721,0.4305270849527746,0.0029131694962886883,0.2373689317715731,0.010282173898133703,0.20533050880790352,0.006282211484121195
27,RF-H,ratio,5,5,0.6103114960629427,0.18082128146646279,0.17937829945948675,0.6963109354413701,0.0,0.0,0.26067479984750286,0.6963109354413701,1.0,1.0,1.0,1.0,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
28,RF-H,ratio-diff,5,5,0.3226797493055226,0.1769282074027263,0.1507471489053097,0.17902930402930406,0.0,0.0,0.0,0.17902930402930406,0.5864598364598365,1.0,1.0,1.0,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
29,RF-H,ratio-signed,5,5,0.6103114960629427,0.18082128146646279,0.17937829945948675,0.6963109354413701,0.0,0.0,0.26067479984750286,0.6963109354413701,1.0,1.0,1.0,1.0,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
30,RF-H,ratio-diff-signed,5,5,0.21990197152774485,0.1853937115832749,0.10236714011546498,0.09150717703349284,0.0,0.0,0.0,0.09150717703349284,0.33453237410071995,0.8573626373626343,0.9722222222222224,0.9846153846153844,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
31,RF-H,intersection_union_sample,5,5,0.3742748860403103,0.3009676548256503,0.13114343421690103,0.125,0.0,0.0,0.0,0.125,0.8651162790697675,1.0,1.0,1.0,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
32,RF-H,intersection_union_all,5,5,0.17859524490812942,0.04317507276756743,NA,0.17370689432678618,0.1228195937873357,0.1228195937873357,0.15549584998374127,0.17370689432678618,0.1795243134602612,0.28633171258779033,0.302722023645862,0.302722023645862,0.1228195937873357,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
33,RF-H,negative_incon,5,5,0.24187674424518987,0.4758716720357875,0.1141888922407003,0.125,-0.5,-0.5,-0.3537414965986395,0.125,0.8651162790697675,1.0,1.0,1.0,-0.5,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
34,RF-H,positive_incon,5,5,0.44125052809463455,0.5088439257385665,0.026910072297591126,0.20532319391634982,0.0,0.0,0.0076045627376425855,0.20532319391634982,0.7376425855513308,1.6577946768060836,1.9125475285171103,1.9771863117870723,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
35,RF-H,intersection_union_distance,5,5,0.4198056611744825,0.5020475633947773,0.04047037955155016,0.18250950570342203,0.0,0.0,0.015209125475285176,0.18250950570342203,0.6844106463878328,1.6577946768060836,1.9125475285171103,1.9771863117870723,0.0,0.30038022813688214,0.024430767384663588,12499.541671249952,1885.2567249021768,0.1756254969711865,0.014779433735441709,0.41871964998667516,0.01765855807105245,0.2774265267471182,0.06080681308296018,0.2933761890256357,0.014154581942631125
36,Knn-H,ratio,5,5,0.7953328775575077,0.11951083563427388,0.10111049869218922,0.9121718440756327,0.0,0.0,0.7326749814778397,0.9121718440756327,1.0,1.0,1.0,1.0,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
37,Knn-H,ratio-diff,5,5,0.16001474270457647,0.12886780807121442,0.08360488272056618,0.04593112070953269,0.0,0.0,0.0,0.04593112070953269,0.15428463613523835,1.0,1.0,1.0,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
38,Knn-H,ratio-signed,5,5,0.7953328775575077,0.11951083563427388,0.10111049869218922,0.9121718440756327,0.0,0.0,0.7326749814778397,0.9121718440756327,1.0,1.0,1.0,1.0,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
39,Knn-H,ratio-diff-signed,5,5,0.06557029826013204,0.055383322289708,0.03072849082433813,0.020022316158686777,0.0,0.0,0.0,0.020022316158686777,0.10167486617246436,0.2733352120158625,0.40246045732982716,0.5149747754974189,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
40,Knn-H,intersection_union_sample,5,5,0.4968402645425436,0.36762128437123104,0.0820898973514434,0.6557750111854092,0.0,0.0,0.0,0.6557750111854092,0.9858735074971925,1.0,1.0,1.0,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
41,Knn-H,intersection_union_all,5,5,0.1863092569998295,0.024574124781294317,NA,0.17750067261978694,0.15533655088911352,0.15533655088911352,0.16799344295277904,0.17750067261978694,0.19815361098359024,0.24601849199179832,0.2462185804059139,0.2462185804059139,0.15533655088911352,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
42,Knn-H,negative_incon,5,5,0.3394566904445048,0.5849405257726594,0.07648778642853274,0.6557750111854092,-0.5,-0.5,-0.45764942716644863,0.6557750111854092,0.9858735074971925,1.0,1.0,1.0,-0.5,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
43,Knn-H,positive_incon,5,5,0.505693008159666,0.5146005559789971,0.021022048223425113,0.2502086553196151,0.0,0.0,0.06479429300780544,0.2502086553196151,0.9044636659854597,1.5665872901872702,1.7195056466902128,1.8685432879217867,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
44,Knn-H,intersection_union_distance,5,5,0.43954532930514445,0.5479456970671913,0.03121865311287587,0.07402436624406397,0.0,0.0,0.0021826693952422677,0.07402436624406397,0.9044636659854597,1.5665872901872702,1.7195056466902128,1.8685432879217867,0.0,0.319811996019522,0.014175692216545525,11698.718587126525,798.5220987928076,0.16783713114211515,0.012697277569788392,0.40939784219774394,0.015496570384898508,0.30947008901529743,0.0522402277157008,0.25767400166412996,0.008926082772295275
